subcv ProbeID subcvName rgbx rgby rgbz A
11 11_2380 Left-Caudate 122 186 220 0
11 11_2381 Left-Caudate 122 186 220 0
11 11_2382 Left-Caudate 122 186 220 0
11 11_2383 Left-Caudate 122 186 220 0
11 11_2384 Left-Caudate 122 186 220 0
11 11_2385 Left-Caudate 122 186 220 0
11 11_2386 Left-Caudate 122 186 220 0
11 11_2387 Left-Caudate 122 186 220 0
11 11_2388 Left-Caudate 122 186 220 0
11 11_2389 Left-Caudate 122 186 220 0
11 11_2390 Left-Caudate 122 186 220 0
11 11_2391 Left-Caudate 122 186 220 0
11 11_2392 Left-Caudate 122 186 220 0
11 11_2393 Left-Caudate 122 186 220 0
11 11_2394 Left-Caudate 122 186 220 0
11 11_2395 Left-Caudate 122 186 220 0
11 11_2396 Left-Caudate 122 186 220 0
11 11_2397 Left-Caudate 122 186 220 0
11 11_2398 Left-Caudate 122 186 220 0
11 11_2399 Left-Caudate 122 186 220 0
11 11_2400 Left-Caudate 122 186 220 0
11 11_2401 Left-Caudate 122 186 220 0
11 11_2402 Left-Caudate 122 186 220 0
11 11_2403 Left-Caudate 122 186 220 0
11 11_2404 Left-Caudate 122 186 220 0
11 11_2405 Left-Caudate 122 186 220 0
11 11_2406 Left-Caudate 122 186 220 0
11 11_2407 Left-Caudate 122 186 220 0
11 11_2408 Left-Caudate 122 186 220 0
11 11_2409 Left-Caudate 122 186 220 0
11 11_2410 Left-Caudate 122 186 220 0
11 11_2411 Left-Caudate 122 186 220 0
11 11_2412 Left-Caudate 122 186 220 0
11 11_2413 Left-Caudate 122 186 220 0
11 11_2414 Left-Caudate 122 186 220 0
11 11_2415 Left-Caudate 122 186 220 0
11 11_2416 Left-Caudate 122 186 220 0
11 11_2417 Left-Caudate 122 186 220 0
11 11_2418 Left-Caudate 122 186 220 0
11 11_2419 Left-Caudate 122 186 220 0
11 11_2420 Left-Caudate 122 186 220 0
11 11_2421 Left-Caudate 122 186 220 0
11 11_2422 Left-Caudate 122 186 220 0
11 11_2423 Left-Caudate 122 186 220 0
11 11_2424 Left-Caudate 122 186 220 0
11 11_2425 Left-Caudate 122 186 220 0
11 11_2426 Left-Caudate 122 186 220 0
11 11_2427 Left-Caudate 122 186 220 0
11 11_2428 Left-Caudate 122 186 220 0
11 11_2429 Left-Caudate 122 186 220 0
11 11_2430 Left-Caudate 122 186 220 0
11 11_2431 Left-Caudate 122 186 220 0
11 11_2432 Left-Caudate 122 186 220 0
11 11_2433 Left-Caudate 122 186 220 0
11 11_2434 Left-Caudate 122 186 220 0
11 11_2435 Left-Caudate 122 186 220 0
11 11_2436 Left-Caudate 122 186 220 0
11 11_2437 Left-Caudate 122 186 220 0
11 11_2438 Left-Caudate 122 186 220 0
11 11_2439 Left-Caudate 122 186 220 0
11 11_2440 Left-Caudate 122 186 220 0
11 11_2441 Left-Caudate 122 186 220 0
11 11_2442 Left-Caudate 122 186 220 0
11 11_2443 Left-Caudate 122 186 220 0
11 11_2444 Left-Caudate 122 186 220 0
11 11_2445 Left-Caudate 122 186 220 0
11 11_2446 Left-Caudate 122 186 220 0
11 11_2447 Left-Caudate 122 186 220 0
11 11_2448 Left-Caudate 122 186 220 0
11 11_2449 Left-Caudate 122 186 220 0
11 11_2450 Left-Caudate 122 186 220 0
11 11_2451 Left-Caudate 122 186 220 0
11 11_2452 Left-Caudate 122 186 220 0
11 11_2453 Left-Caudate 122 186 220 0
11 11_2454 Left-Caudate 122 186 220 0
11 11_2455 Left-Caudate 122 186 220 0
11 11_2456 Left-Caudate 122 186 220 0
11 11_2457 Left-Caudate 122 186 220 0
11 11_2458 Left-Caudate 122 186 220 0
11 11_2459 Left-Caudate 122 186 220 0
11 11_2460 Left-Caudate 122 186 220 0
11 11_2461 Left-Caudate 122 186 220 0
11 11_2462 Left-Caudate 122 186 220 0
11 11_2463 Left-Caudate 122 186 220 0
11 11_2464 Left-Caudate 122 186 220 0
11 11_2465 Left-Caudate 122 186 220 0
11 11_2466 Left-Caudate 122 186 220 0
11 11_2467 Left-Caudate 122 186 220 0
11 11_2468 Left-Caudate 122 186 220 0
11 11_2469 Left-Caudate 122 186 220 0
11 11_2470 Left-Caudate 122 186 220 0
11 11_2471 Left-Caudate 122 186 220 0
11 11_2472 Left-Caudate 122 186 220 0
11 11_2473 Left-Caudate 122 186 220 0
11 11_2474 Left-Caudate 122 186 220 0
11 11_2475 Left-Caudate 122 186 220 0
11 11_2476 Left-Caudate 122 186 220 0
11 11_2477 Left-Caudate 122 186 220 0
11 11_2478 Left-Caudate 122 186 220 0
11 11_2479 Left-Caudate 122 186 220 0
11 11_2480 Left-Caudate 122 186 220 0
11 11_2481 Left-Caudate 122 186 220 0
11 11_2482 Left-Caudate 122 186 220 0
11 11_2483 Left-Caudate 122 186 220 0
11 11_2484 Left-Caudate 122 186 220 0
11 11_2485 Left-Caudate 122 186 220 0
11 11_2486 Left-Caudate 122 186 220 0
11 11_2487 Left-Caudate 122 186 220 0
11 11_2488 Left-Caudate 122 186 220 0
11 11_2489 Left-Caudate 122 186 220 0
11 11_2490 Left-Caudate 122 186 220 0
11 11_2491 Left-Caudate 122 186 220 0
11 11_2492 Left-Caudate 122 186 220 0
11 11_2493 Left-Caudate 122 186 220 0
11 11_2494 Left-Caudate 122 186 220 0
11 11_2495 Left-Caudate 122 186 220 0
11 11_2496 Left-Caudate 122 186 220 0
11 11_2497 Left-Caudate 122 186 220 0
11 11_2498 Left-Caudate 122 186 220 0
11 11_2499 Left-Caudate 122 186 220 0
11 11_2500 Left-Caudate 122 186 220 0
11 11_2501 Left-Caudate 122 186 220 0
11 11_2502 Left-Caudate 122 186 220 0
12 12_1 Left-Putamen 236 13 176 0
12 12_2 Left-Putamen 236 13 176 0
12 12_3 Left-Putamen 236 13 176 0
12 12_4 Left-Putamen 236 13 176 0
12 12_5 Left-Putamen 236 13 176 0
12 12_6 Left-Putamen 236 13 176 0
12 12_7 Left-Putamen 236 13 176 0
12 12_8 Left-Putamen 236 13 176 0
12 12_9 Left-Putamen 236 13 176 0
12 12_10 Left-Putamen 236 13 176 0
12 12_11 Left-Putamen 236 13 176 0
12 12_12 Left-Putamen 236 13 176 0
12 12_13 Left-Putamen 236 13 176 0
12 12_14 Left-Putamen 236 13 176 0
12 12_15 Left-Putamen 236 13 176 0
12 12_16 Left-Putamen 236 13 176 0
12 12_17 Left-Putamen 236 13 176 0
12 12_18 Left-Putamen 236 13 176 0
12 12_19 Left-Putamen 236 13 176 0
12 12_20 Left-Putamen 236 13 176 0
12 12_21 Left-Putamen 236 13 176 0
12 12_22 Left-Putamen 236 13 176 0
12 12_23 Left-Putamen 236 13 176 0
12 12_24 Left-Putamen 236 13 176 0
12 12_25 Left-Putamen 236 13 176 0
12 12_26 Left-Putamen 236 13 176 0
12 12_27 Left-Putamen 236 13 176 0
12 12_28 Left-Putamen 236 13 176 0
12 12_29 Left-Putamen 236 13 176 0
12 12_30 Left-Putamen 236 13 176 0
12 12_31 Left-Putamen 236 13 176 0
12 12_32 Left-Putamen 236 13 176 0
12 12_33 Left-Putamen 236 13 176 0
12 12_34 Left-Putamen 236 13 176 0
12 12_35 Left-Putamen 236 13 176 0
12 12_36 Left-Putamen 236 13 176 0
12 12_37 Left-Putamen 236 13 176 0
12 12_38 Left-Putamen 236 13 176 0
12 12_39 Left-Putamen 236 13 176 0
12 12_40 Left-Putamen 236 13 176 0
12 12_41 Left-Putamen 236 13 176 0
12 12_42 Left-Putamen 236 13 176 0
12 12_43 Left-Putamen 236 13 176 0
12 12_44 Left-Putamen 236 13 176 0
12 12_45 Left-Putamen 236 13 176 0
12 12_46 Left-Putamen 236 13 176 0
12 12_47 Left-Putamen 236 13 176 0
12 12_48 Left-Putamen 236 13 176 0
12 12_49 Left-Putamen 236 13 176 0
12 12_50 Left-Putamen 236 13 176 0
12 12_51 Left-Putamen 236 13 176 0
12 12_52 Left-Putamen 236 13 176 0
12 12_53 Left-Putamen 236 13 176 0
12 12_54 Left-Putamen 236 13 176 0
12 12_55 Left-Putamen 236 13 176 0
12 12_56 Left-Putamen 236 13 176 0
12 12_57 Left-Putamen 236 13 176 0
12 12_58 Left-Putamen 236 13 176 0
12 12_59 Left-Putamen 236 13 176 0
12 12_60 Left-Putamen 236 13 176 0
12 12_61 Left-Putamen 236 13 176 0
12 12_62 Left-Putamen 236 13 176 0
12 12_63 Left-Putamen 236 13 176 0
12 12_64 Left-Putamen 236 13 176 0
12 12_65 Left-Putamen 236 13 176 0
12 12_66 Left-Putamen 236 13 176 0
12 12_67 Left-Putamen 236 13 176 0
12 12_68 Left-Putamen 236 13 176 0
12 12_69 Left-Putamen 236 13 176 0
12 12_70 Left-Putamen 236 13 176 0
12 12_71 Left-Putamen 236 13 176 0
12 12_72 Left-Putamen 236 13 176 0
12 12_73 Left-Putamen 236 13 176 0
12 12_74 Left-Putamen 236 13 176 0
12 12_75 Left-Putamen 236 13 176 0
12 12_76 Left-Putamen 236 13 176 0
12 12_77 Left-Putamen 236 13 176 0
12 12_78 Left-Putamen 236 13 176 0
12 12_79 Left-Putamen 236 13 176 0
12 12_80 Left-Putamen 236 13 176 0
12 12_81 Left-Putamen 236 13 176 0
12 12_82 Left-Putamen 236 13 176 0
12 12_83 Left-Putamen 236 13 176 0
12 12_84 Left-Putamen 236 13 176 0
12 12_85 Left-Putamen 236 13 176 0
12 12_86 Left-Putamen 236 13 176 0
12 12_87 Left-Putamen 236 13 176 0
12 12_88 Left-Putamen 236 13 176 0
12 12_89 Left-Putamen 236 13 176 0
12 12_90 Left-Putamen 236 13 176 0
12 12_91 Left-Putamen 236 13 176 0
12 12_92 Left-Putamen 236 13 176 0
12 12_93 Left-Putamen 236 13 176 0
12 12_94 Left-Putamen 236 13 176 0
12 12_95 Left-Putamen 236 13 176 0
12 12_96 Left-Putamen 236 13 176 0
12 12_97 Left-Putamen 236 13 176 0
12 12_98 Left-Putamen 236 13 176 0
12 12_99 Left-Putamen 236 13 176 0
12 12_100 Left-Putamen 236 13 176 0
12 12_101 Left-Putamen 236 13 176 0
12 12_102 Left-Putamen 236 13 176 0
12 12_103 Left-Putamen 236 13 176 0
12 12_104 Left-Putamen 236 13 176 0
12 12_105 Left-Putamen 236 13 176 0
12 12_106 Left-Putamen 236 13 176 0
12 12_107 Left-Putamen 236 13 176 0
12 12_108 Left-Putamen 236 13 176 0
12 12_109 Left-Putamen 236 13 176 0
12 12_110 Left-Putamen 236 13 176 0
12 12_111 Left-Putamen 236 13 176 0
12 12_112 Left-Putamen 236 13 176 0
12 12_113 Left-Putamen 236 13 176 0
12 12_114 Left-Putamen 236 13 176 0
12 12_115 Left-Putamen 236 13 176 0
12 12_116 Left-Putamen 236 13 176 0
12 12_117 Left-Putamen 236 13 176 0
12 12_118 Left-Putamen 236 13 176 0
12 12_119 Left-Putamen 236 13 176 0
12 12_120 Left-Putamen 236 13 176 0
12 12_121 Left-Putamen 236 13 176 0
12 12_122 Left-Putamen 236 13 176 0
12 12_123 Left-Putamen 236 13 176 0
12 12_124 Left-Putamen 236 13 176 0
12 12_125 Left-Putamen 236 13 176 0
12 12_126 Left-Putamen 236 13 176 0
12 12_127 Left-Putamen 236 13 176 0
12 12_128 Left-Putamen 236 13 176 0
12 12_129 Left-Putamen 236 13 176 0
12 12_130 Left-Putamen 236 13 176 0
12 12_131 Left-Putamen 236 13 176 0
12 12_132 Left-Putamen 236 13 176 0
12 12_133 Left-Putamen 236 13 176 0
12 12_134 Left-Putamen 236 13 176 0
12 12_135 Left-Putamen 236 13 176 0
12 12_136 Left-Putamen 236 13 176 0
12 12_137 Left-Putamen 236 13 176 0
12 12_138 Left-Putamen 236 13 176 0
12 12_139 Left-Putamen 236 13 176 0
12 12_140 Left-Putamen 236 13 176 0
12 12_141 Left-Putamen 236 13 176 0
12 12_142 Left-Putamen 236 13 176 0
12 12_143 Left-Putamen 236 13 176 0
12 12_144 Left-Putamen 236 13 176 0
12 12_145 Left-Putamen 236 13 176 0
12 12_146 Left-Putamen 236 13 176 0
12 12_147 Left-Putamen 236 13 176 0
12 12_148 Left-Putamen 236 13 176 0
12 12_149 Left-Putamen 236 13 176 0
12 12_150 Left-Putamen 236 13 176 0
12 12_151 Left-Putamen 236 13 176 0
12 12_152 Left-Putamen 236 13 176 0
12 12_153 Left-Putamen 236 13 176 0
12 12_154 Left-Putamen 236 13 176 0
12 12_155 Left-Putamen 236 13 176 0
12 12_156 Left-Putamen 236 13 176 0
12 12_157 Left-Putamen 236 13 176 0
12 12_158 Left-Putamen 236 13 176 0
12 12_159 Left-Putamen 236 13 176 0
12 12_160 Left-Putamen 236 13 176 0
12 12_161 Left-Putamen 236 13 176 0
12 12_162 Left-Putamen 236 13 176 0
12 12_163 Left-Putamen 236 13 176 0
12 12_164 Left-Putamen 236 13 176 0
12 12_165 Left-Putamen 236 13 176 0
12 12_166 Left-Putamen 236 13 176 0
12 12_167 Left-Putamen 236 13 176 0
12 12_168 Left-Putamen 236 13 176 0
12 12_169 Left-Putamen 236 13 176 0
12 12_170 Left-Putamen 236 13 176 0
12 12_171 Left-Putamen 236 13 176 0
12 12_172 Left-Putamen 236 13 176 0
12 12_173 Left-Putamen 236 13 176 0
12 12_174 Left-Putamen 236 13 176 0
12 12_175 Left-Putamen 236 13 176 0
12 12_176 Left-Putamen 236 13 176 0
12 12_177 Left-Putamen 236 13 176 0
12 12_178 Left-Putamen 236 13 176 0
12 12_179 Left-Putamen 236 13 176 0
12 12_180 Left-Putamen 236 13 176 0
12 12_181 Left-Putamen 236 13 176 0
12 12_182 Left-Putamen 236 13 176 0
12 12_183 Left-Putamen 236 13 176 0
12 12_184 Left-Putamen 236 13 176 0
12 12_185 Left-Putamen 236 13 176 0
12 12_186 Left-Putamen 236 13 176 0
12 12_187 Left-Putamen 236 13 176 0
12 12_188 Left-Putamen 236 13 176 0
12 12_189 Left-Putamen 236 13 176 0
12 12_190 Left-Putamen 236 13 176 0
12 12_191 Left-Putamen 236 13 176 0
12 12_192 Left-Putamen 236 13 176 0
12 12_193 Left-Putamen 236 13 176 0
12 12_194 Left-Putamen 236 13 176 0
12 12_195 Left-Putamen 236 13 176 0
12 12_196 Left-Putamen 236 13 176 0
12 12_197 Left-Putamen 236 13 176 0
12 12_198 Left-Putamen 236 13 176 0
12 12_199 Left-Putamen 236 13 176 0
12 12_200 Left-Putamen 236 13 176 0
12 12_201 Left-Putamen 236 13 176 0
12 12_202 Left-Putamen 236 13 176 0
12 12_203 Left-Putamen 236 13 176 0
12 12_204 Left-Putamen 236 13 176 0
12 12_205 Left-Putamen 236 13 176 0
12 12_206 Left-Putamen 236 13 176 0
12 12_207 Left-Putamen 236 13 176 0
12 12_208 Left-Putamen 236 13 176 0
12 12_209 Left-Putamen 236 13 176 0
12 12_210 Left-Putamen 236 13 176 0
12 12_211 Left-Putamen 236 13 176 0
12 12_212 Left-Putamen 236 13 176 0
12 12_213 Left-Putamen 236 13 176 0
12 12_214 Left-Putamen 236 13 176 0
12 12_215 Left-Putamen 236 13 176 0
12 12_216 Left-Putamen 236 13 176 0
12 12_217 Left-Putamen 236 13 176 0
12 12_218 Left-Putamen 236 13 176 0
12 12_219 Left-Putamen 236 13 176 0
12 12_220 Left-Putamen 236 13 176 0
12 12_221 Left-Putamen 236 13 176 0
12 12_222 Left-Putamen 236 13 176 0
12 12_223 Left-Putamen 236 13 176 0
12 12_224 Left-Putamen 236 13 176 0
12 12_225 Left-Putamen 236 13 176 0
12 12_226 Left-Putamen 236 13 176 0
12 12_227 Left-Putamen 236 13 176 0
12 12_228 Left-Putamen 236 13 176 0
12 12_229 Left-Putamen 236 13 176 0
12 12_230 Left-Putamen 236 13 176 0
12 12_231 Left-Putamen 236 13 176 0
12 12_232 Left-Putamen 236 13 176 0
12 12_233 Left-Putamen 236 13 176 0
12 12_234 Left-Putamen 236 13 176 0
12 12_235 Left-Putamen 236 13 176 0
12 12_236 Left-Putamen 236 13 176 0
12 12_237 Left-Putamen 236 13 176 0
12 12_238 Left-Putamen 236 13 176 0
12 12_239 Left-Putamen 236 13 176 0
12 12_240 Left-Putamen 236 13 176 0
12 12_241 Left-Putamen 236 13 176 0
12 12_242 Left-Putamen 236 13 176 0
12 12_243 Left-Putamen 236 13 176 0
12 12_244 Left-Putamen 236 13 176 0
12 12_245 Left-Putamen 236 13 176 0
12 12_246 Left-Putamen 236 13 176 0
12 12_247 Left-Putamen 236 13 176 0
12 12_248 Left-Putamen 236 13 176 0
12 12_249 Left-Putamen 236 13 176 0
12 12_250 Left-Putamen 236 13 176 0
12 12_251 Left-Putamen 236 13 176 0
12 12_252 Left-Putamen 236 13 176 0
12 12_253 Left-Putamen 236 13 176 0
12 12_254 Left-Putamen 236 13 176 0
12 12_255 Left-Putamen 236 13 176 0
12 12_256 Left-Putamen 236 13 176 0
12 12_257 Left-Putamen 236 13 176 0
12 12_258 Left-Putamen 236 13 176 0
12 12_259 Left-Putamen 236 13 176 0
12 12_260 Left-Putamen 236 13 176 0
12 12_261 Left-Putamen 236 13 176 0
12 12_262 Left-Putamen 236 13 176 0
12 12_263 Left-Putamen 236 13 176 0
12 12_264 Left-Putamen 236 13 176 0
12 12_265 Left-Putamen 236 13 176 0
12 12_266 Left-Putamen 236 13 176 0
12 12_267 Left-Putamen 236 13 176 0
12 12_268 Left-Putamen 236 13 176 0
12 12_269 Left-Putamen 236 13 176 0
12 12_270 Left-Putamen 236 13 176 0
12 12_271 Left-Putamen 236 13 176 0
12 12_272 Left-Putamen 236 13 176 0
12 12_273 Left-Putamen 236 13 176 0
12 12_274 Left-Putamen 236 13 176 0
12 12_275 Left-Putamen 236 13 176 0
12 12_276 Left-Putamen 236 13 176 0
12 12_277 Left-Putamen 236 13 176 0
12 12_278 Left-Putamen 236 13 176 0
12 12_279 Left-Putamen 236 13 176 0
12 12_280 Left-Putamen 236 13 176 0
12 12_281 Left-Putamen 236 13 176 0
12 12_282 Left-Putamen 236 13 176 0
12 12_283 Left-Putamen 236 13 176 0
12 12_284 Left-Putamen 236 13 176 0
12 12_285 Left-Putamen 236 13 176 0
12 12_286 Left-Putamen 236 13 176 0
12 12_287 Left-Putamen 236 13 176 0
12 12_288 Left-Putamen 236 13 176 0
12 12_289 Left-Putamen 236 13 176 0
12 12_290 Left-Putamen 236 13 176 0
12 12_291 Left-Putamen 236 13 176 0
12 12_292 Left-Putamen 236 13 176 0
12 12_293 Left-Putamen 236 13 176 0
12 12_294 Left-Putamen 236 13 176 0
12 12_295 Left-Putamen 236 13 176 0
12 12_296 Left-Putamen 236 13 176 0
12 12_297 Left-Putamen 236 13 176 0
12 12_298 Left-Putamen 236 13 176 0
12 12_299 Left-Putamen 236 13 176 0
12 12_300 Left-Putamen 236 13 176 0
12 12_301 Left-Putamen 236 13 176 0
12 12_302 Left-Putamen 236 13 176 0
12 12_303 Left-Putamen 236 13 176 0
12 12_304 Left-Putamen 236 13 176 0
12 12_305 Left-Putamen 236 13 176 0
12 12_306 Left-Putamen 236 13 176 0
12 12_307 Left-Putamen 236 13 176 0
12 12_308 Left-Putamen 236 13 176 0
12 12_309 Left-Putamen 236 13 176 0
12 12_310 Left-Putamen 236 13 176 0
12 12_311 Left-Putamen 236 13 176 0
12 12_312 Left-Putamen 236 13 176 0
12 12_313 Left-Putamen 236 13 176 0
12 12_314 Left-Putamen 236 13 176 0
12 12_315 Left-Putamen 236 13 176 0
12 12_316 Left-Putamen 236 13 176 0
12 12_317 Left-Putamen 236 13 176 0
12 12_318 Left-Putamen 236 13 176 0
12 12_319 Left-Putamen 236 13 176 0
12 12_320 Left-Putamen 236 13 176 0
12 12_321 Left-Putamen 236 13 176 0
12 12_322 Left-Putamen 236 13 176 0
12 12_323 Left-Putamen 236 13 176 0
12 12_324 Left-Putamen 236 13 176 0
12 12_325 Left-Putamen 236 13 176 0
12 12_326 Left-Putamen 236 13 176 0
12 12_327 Left-Putamen 236 13 176 0
12 12_328 Left-Putamen 236 13 176 0
12 12_329 Left-Putamen 236 13 176 0
12 12_330 Left-Putamen 236 13 176 0
12 12_331 Left-Putamen 236 13 176 0
12 12_332 Left-Putamen 236 13 176 0
12 12_333 Left-Putamen 236 13 176 0
12 12_334 Left-Putamen 236 13 176 0
12 12_335 Left-Putamen 236 13 176 0
12 12_336 Left-Putamen 236 13 176 0
12 12_337 Left-Putamen 236 13 176 0
12 12_338 Left-Putamen 236 13 176 0
12 12_339 Left-Putamen 236 13 176 0
12 12_340 Left-Putamen 236 13 176 0
12 12_341 Left-Putamen 236 13 176 0
12 12_342 Left-Putamen 236 13 176 0
12 12_343 Left-Putamen 236 13 176 0
12 12_344 Left-Putamen 236 13 176 0
12 12_345 Left-Putamen 236 13 176 0
12 12_346 Left-Putamen 236 13 176 0
12 12_347 Left-Putamen 236 13 176 0
12 12_348 Left-Putamen 236 13 176 0
12 12_349 Left-Putamen 236 13 176 0
12 12_350 Left-Putamen 236 13 176 0
12 12_351 Left-Putamen 236 13 176 0
12 12_352 Left-Putamen 236 13 176 0
12 12_353 Left-Putamen 236 13 176 0
12 12_354 Left-Putamen 236 13 176 0
12 12_355 Left-Putamen 236 13 176 0
12 12_356 Left-Putamen 236 13 176 0
12 12_357 Left-Putamen 236 13 176 0
12 12_358 Left-Putamen 236 13 176 0
12 12_359 Left-Putamen 236 13 176 0
12 12_360 Left-Putamen 236 13 176 0
12 12_361 Left-Putamen 236 13 176 0
12 12_362 Left-Putamen 236 13 176 0
12 12_363 Left-Putamen 236 13 176 0
12 12_364 Left-Putamen 236 13 176 0
12 12_365 Left-Putamen 236 13 176 0
12 12_366 Left-Putamen 236 13 176 0
12 12_367 Left-Putamen 236 13 176 0
12 12_368 Left-Putamen 236 13 176 0
12 12_369 Left-Putamen 236 13 176 0
12 12_370 Left-Putamen 236 13 176 0
12 12_371 Left-Putamen 236 13 176 0
12 12_372 Left-Putamen 236 13 176 0
12 12_373 Left-Putamen 236 13 176 0
12 12_374 Left-Putamen 236 13 176 0
12 12_375 Left-Putamen 236 13 176 0
12 12_376 Left-Putamen 236 13 176 0
12 12_377 Left-Putamen 236 13 176 0
12 12_378 Left-Putamen 236 13 176 0
12 12_379 Left-Putamen 236 13 176 0
12 12_380 Left-Putamen 236 13 176 0
12 12_381 Left-Putamen 236 13 176 0
12 12_382 Left-Putamen 236 13 176 0
12 12_383 Left-Putamen 236 13 176 0
12 12_384 Left-Putamen 236 13 176 0
12 12_385 Left-Putamen 236 13 176 0
12 12_386 Left-Putamen 236 13 176 0
12 12_387 Left-Putamen 236 13 176 0
12 12_388 Left-Putamen 236 13 176 0
12 12_389 Left-Putamen 236 13 176 0
12 12_390 Left-Putamen 236 13 176 0
12 12_391 Left-Putamen 236 13 176 0
12 12_392 Left-Putamen 236 13 176 0
12 12_393 Left-Putamen 236 13 176 0
12 12_394 Left-Putamen 236 13 176 0
12 12_395 Left-Putamen 236 13 176 0
12 12_396 Left-Putamen 236 13 176 0
12 12_397 Left-Putamen 236 13 176 0
12 12_398 Left-Putamen 236 13 176 0
12 12_399 Left-Putamen 236 13 176 0
12 12_400 Left-Putamen 236 13 176 0
12 12_401 Left-Putamen 236 13 176 0
12 12_402 Left-Putamen 236 13 176 0
12 12_403 Left-Putamen 236 13 176 0
12 12_404 Left-Putamen 236 13 176 0
12 12_405 Left-Putamen 236 13 176 0
12 12_406 Left-Putamen 236 13 176 0
12 12_407 Left-Putamen 236 13 176 0
12 12_408 Left-Putamen 236 13 176 0
12 12_409 Left-Putamen 236 13 176 0
12 12_410 Left-Putamen 236 13 176 0
12 12_411 Left-Putamen 236 13 176 0
12 12_412 Left-Putamen 236 13 176 0
12 12_413 Left-Putamen 236 13 176 0
12 12_414 Left-Putamen 236 13 176 0
12 12_415 Left-Putamen 236 13 176 0
12 12_416 Left-Putamen 236 13 176 0
12 12_417 Left-Putamen 236 13 176 0
12 12_418 Left-Putamen 236 13 176 0
12 12_419 Left-Putamen 236 13 176 0
12 12_420 Left-Putamen 236 13 176 0
12 12_421 Left-Putamen 236 13 176 0
12 12_422 Left-Putamen 236 13 176 0
12 12_423 Left-Putamen 236 13 176 0
12 12_424 Left-Putamen 236 13 176 0
12 12_425 Left-Putamen 236 13 176 0
12 12_426 Left-Putamen 236 13 176 0
12 12_427 Left-Putamen 236 13 176 0
12 12_428 Left-Putamen 236 13 176 0
12 12_429 Left-Putamen 236 13 176 0
12 12_430 Left-Putamen 236 13 176 0
12 12_431 Left-Putamen 236 13 176 0
12 12_432 Left-Putamen 236 13 176 0
12 12_433 Left-Putamen 236 13 176 0
12 12_434 Left-Putamen 236 13 176 0
12 12_435 Left-Putamen 236 13 176 0
12 12_436 Left-Putamen 236 13 176 0
12 12_437 Left-Putamen 236 13 176 0
12 12_438 Left-Putamen 236 13 176 0
12 12_439 Left-Putamen 236 13 176 0
12 12_440 Left-Putamen 236 13 176 0
12 12_441 Left-Putamen 236 13 176 0
12 12_442 Left-Putamen 236 13 176 0
12 12_443 Left-Putamen 236 13 176 0
12 12_444 Left-Putamen 236 13 176 0
12 12_445 Left-Putamen 236 13 176 0
12 12_446 Left-Putamen 236 13 176 0
12 12_447 Left-Putamen 236 13 176 0
12 12_448 Left-Putamen 236 13 176 0
12 12_449 Left-Putamen 236 13 176 0
12 12_450 Left-Putamen 236 13 176 0
12 12_451 Left-Putamen 236 13 176 0
12 12_452 Left-Putamen 236 13 176 0
12 12_453 Left-Putamen 236 13 176 0
12 12_454 Left-Putamen 236 13 176 0
12 12_455 Left-Putamen 236 13 176 0
12 12_456 Left-Putamen 236 13 176 0
12 12_457 Left-Putamen 236 13 176 0
12 12_458 Left-Putamen 236 13 176 0
12 12_459 Left-Putamen 236 13 176 0
12 12_460 Left-Putamen 236 13 176 0
12 12_461 Left-Putamen 236 13 176 0
12 12_462 Left-Putamen 236 13 176 0
12 12_463 Left-Putamen 236 13 176 0
12 12_464 Left-Putamen 236 13 176 0
12 12_465 Left-Putamen 236 13 176 0
12 12_466 Left-Putamen 236 13 176 0
12 12_467 Left-Putamen 236 13 176 0
12 12_468 Left-Putamen 236 13 176 0
12 12_469 Left-Putamen 236 13 176 0
12 12_470 Left-Putamen 236 13 176 0
12 12_471 Left-Putamen 236 13 176 0
12 12_472 Left-Putamen 236 13 176 0
12 12_473 Left-Putamen 236 13 176 0
12 12_474 Left-Putamen 236 13 176 0
12 12_475 Left-Putamen 236 13 176 0
12 12_476 Left-Putamen 236 13 176 0
12 12_477 Left-Putamen 236 13 176 0
12 12_478 Left-Putamen 236 13 176 0
12 12_479 Left-Putamen 236 13 176 0
12 12_480 Left-Putamen 236 13 176 0
12 12_481 Left-Putamen 236 13 176 0
12 12_482 Left-Putamen 236 13 176 0
12 12_483 Left-Putamen 236 13 176 0
12 12_484 Left-Putamen 236 13 176 0
12 12_485 Left-Putamen 236 13 176 0
12 12_486 Left-Putamen 236 13 176 0
12 12_487 Left-Putamen 236 13 176 0
12 12_488 Left-Putamen 236 13 176 0
12 12_489 Left-Putamen 236 13 176 0
12 12_490 Left-Putamen 236 13 176 0
12 12_491 Left-Putamen 236 13 176 0
12 12_492 Left-Putamen 236 13 176 0
12 12_493 Left-Putamen 236 13 176 0
12 12_494 Left-Putamen 236 13 176 0
12 12_495 Left-Putamen 236 13 176 0
12 12_496 Left-Putamen 236 13 176 0
12 12_497 Left-Putamen 236 13 176 0
12 12_498 Left-Putamen 236 13 176 0
12 12_499 Left-Putamen 236 13 176 0
12 12_500 Left-Putamen 236 13 176 0
12 12_501 Left-Putamen 236 13 176 0
12 12_502 Left-Putamen 236 13 176 0
12 12_503 Left-Putamen 236 13 176 0
12 12_504 Left-Putamen 236 13 176 0
12 12_505 Left-Putamen 236 13 176 0
12 12_506 Left-Putamen 236 13 176 0
